Date 	Closing 	Further down 	Higher 	Opening 	Volume Titles 	FCFA Volume 	Variation %
22/12/2025 	4 965 	4 915 	4 965 	4 915 	9 236 	45 856 740 	-0,60%
19/12/2025 	4 995 	4 900 	4 995 	4 900 	415 	2 072 925 	0.00%
18/12/2025 	4 995 	4 990 	4 995 	4 990 	253 	1 263 735 	0.00%
17/12/2025 	4 995 	4 905 	4 995 	4 905 	426 	2 127 870 	0.00%
16/12/2025 	4 995 	4 885 	4 995 	4 885 	1 125 	5 619 375 	2.99%
15/12/2025 	4 850 	4 850 	4 950 	4 950 	4 072 	19 749 200 	-2,90%
12/12/2025 	4 995 	4 900 	4 995 	4 900 	1 622 	8 101 890 	0.91%
11/12/2025 	4 950 	4 905 	4 950 	4 905 	596 	2 950 200 	0.00%
10/12/2025 	4 950 	4 905 	4 950 	4 905 	1 123 	5 558 850 	1.02%
09/12/2025 	4 900 	4 900 	5 000 	5 000 	5 111 	25 043 900 	-2,97%
08/12/2025 	5 050 	5 000 	5 050 	5 000 	2 081 	10 509 050 	1.00%
05/12/2025 	5 000 	4 965 	5 000 	4 965 	2 384 	11 920 000 	-3.29%
04/12/2025 	5 170 	4 975 	5 170 	4 975 	11 502 	59 465 340 	3.40%
03/12/2025 	5 000 	4 965 	5 000 	4 965 	922 	4 610 000 	0.70%
02/12/2025 	4 965 	4 965 	5 000 	5 000 	487 	2 417 955 	-0,70%
01/12/2025 	5 000 	4 960 	5 000 	4 960 	1 530 	7 650 000 	0.00%
28/11/2025 	5 000 	4 955 	5 000 	4 955 	2 790 	13 950 000 	0.91%
27/11/2025 	4 955 	4 955 	5 050 	5 050 	1 733 	8 587 015 	0.41%
26/11/2025 	4 935 	4 925 	4 935 	4 925 	832 	4 105 920 	-1,30%
25/11/2025 	5 000 	4 975 	5 000 	4 975 	2 020 	10 100 000 	0.60%
24/11/2025 	4 970 	4 955 	4 970 	4 955 	350 	1 739 500 	-4,42%
21/11/2025 	5 200 	5 005 	5 200 	5 005 	3 458 	17 981 600 	5.05%
20/11/2025 	4 950 	4 950 	5 045 	5 045 	10 003 	49 514 850 	0.41%
19/11/2025 	4 930 	4 930 	5 100 	5 100 	4 920 	24 255 600 	-3.33%
18/11/2025 	5 100 	5 100 	5 200 	5 200 	271 	1 382 100 	-1.92%
17/11/2025 	5 200 	5 200 	5 205 	5 205 	249 	1 294 800 	-0.29%
14/11/2025 	5 215 	4 925 	5 215 	4 925 	1 586 	8 270 990 	2.25%
13/11/2025 	5 100 	5 000 	5 100 	5 000 	1 380 	7 038 000 	2.00%
12/11/2025 	5 000 	4 995 	5 000 	4 995 	16 047 	80 235 000 	0.10%
11/11/2025 	4 995 	4 995 	5 100 	5 100 	24 553 	122 642 235 	-4.77%
10/11/2025 	5 245 	5 235 	5 245 	5 235 	44 787 	234 907 815 	-0.10%
07/11/2025 	5 250 	5 250 	5 250 	5 250 	- 	0 	0.10%
06/11/2025 	5 245 	5 245 	5 250 	5 250 	7 169 	37 601 405 	-0.10%
05/11/2025 	5 250 	5 250 	5 265 	5 265 	1 293 	6 788 250 	-0.38%
04/11/2025 	5 270 	5 100 	5 270 	5 100 	10 566 	55 682 820 	1.35%
03/11/2025 	5 200 	5 110 	5 200 	5 110 	1 367 	7 108 400 	-0.95%
31/10/2025 	5 250 	5 250 	5 285 	5 285 	8 332 	43 743 000 	-0.85%
30/10/2025 	5 295 	5 100 	5 295 	5 100 	5 988 	31 706 460 	0.00%
