Date 	Closing 	Further down 	Higher 	Opening 	Volume Titles 	FCFA Volume 	Variation %
12/11/2025 	1 160 	1 155 	1 160 	1 155 	2 362 	2 739 920 	7.41%
11/11/2025 	1 080 	1 045 	1 080 	1 045 	913 	986 040 	3.35%
10/11/2025 	1 045 	950 	1 045 	950 	1 435 	1 499 575 	7.18%
07/11/2025 	975 	975 	975 	975 	- 	0 	5.41%
06/11/2025 	925 	925 	925 	925 	2 439 	2 256 075 	-7.04%
05/11/2025 	995 	995 	995 	995 	4 568 	4 545 160 	-7.44%
04/11/2025 	1 075 	1 075 	1 100 	1 100 	575 	618 125 	-7.33%
03/11/2025 	1 160 	1 160 	1 180 	1 180 	11 072 	12 843 520 	-7.20%
31/10/2025 	1 250 	1 200 	1 250 	1 200 	2 906 	3 632 500 	-0.40%
30/10/2025 	1 255 	1 255 	1 295 	1 295 	1 355 	1 700 525 	-3.09%
